Scheme Code	Scheme Name	Asset Value	Date	ISIN Growth	ISIN Reinvestment
127127	Kotak FMP Series 136 (376 Days) - Direct Growth	13.1268279	17-May-2017	INF174K01H81	-
127128	Kotak FMP Series 136 (376 Days) - Dividend	10.98559022	23-Feb-2015	INF174K01TY3	-
127126	Kotak FMP Series 136 (376 Days) - Growth	13.07416784	17-May-2017	INF174K01H65	-
127256	Kotak FMP Series 137 (371 Days) -  Direct Growth	12.91911207	22-Feb-2017	INF174K01H40	-
127257	Kotak FMP Series 137 (371 Days) -  Dividend	10.9876902	23-Feb-2015	-	-
127258	Kotak FMP Series 137 (371 Days) - Direct Dividend	11.00823	23-Feb-2015	-	-
127255	Kotak FMP Series 137 (371 Days) - Growth	12.89282548	22-Feb-2017	INF174K01H24	-
127390	Kotak FMP Series 140 (1095 Days) - Direct Dividend	13.25938744	27-Feb-2017	INF174K01UQ7	-
127388	Kotak FMP Series 140 (1095 Days) - Direct Growth	13.46592974	29-May-2017	INF174K01UP9	-
127389	Kotak FMP Series 140 (1095 Days) - Dividend	13.04108916	27-Feb-2017	INF174K01UO2	-
127387	Kotak FMP Series 140 (1095 Days) - Growth	13.24117348	29-May-2017	INF174K01UN4	-
127403	Kotak FMP Series 141 (454 Days) - Direct Dividend	11.22644472	20-May-2015	-	-
127401	Kotak FMP Series 141 (454 Days) - Direct Growth	13.10564654	30-May-2017	INF174K01Q31	-
127402	Kotak FMP Series 141 (454 Days) - Dividend	12.745592	27-Feb-2017	INF174K01Q23	-
127400	Kotak FMP Series 141 (454 Days) - Growth	12.94329655	30-May-2017	INF174K01Q07	-
127651	Kotak FMP Series 142 (420 Days) - Direct Growth	12.93659605	05-Apr-2017	INF174K01L10	-
127652	Kotak FMP Series 142 (420 Days) - Dividend	11.0881154	27-Apr-2015	-	-
127650	Kotak FMP Series 142 (420 Days) - Growth	12.85510725	05-Apr-2017	INF174K01K86	-
127807	Kotak FMP Series 143 (370 Days) - Direct Growth	12.86922883	09-Mar-2017	INF174K01J22	-
127808	Kotak FMP Series 143 (370 Days) - Dividend	12.83623775	09-Mar-2017	INF174K01J14	-
127806	Kotak FMP Series 143 (370 Days) - Growth	12.83623795	09-Mar-2017	INF174K01J06	-
128268	Kotak FMP Series 145 (390 Days) - Direct Dividend	11.0309	06-Apr-2015	-	-
128266	Kotak FMP Series 145 (390 Days) - Direct Growth	13.9980544	10-Apr-2018	INF174K01L93	-
128267	Kotak FMP Series 145 (390 Days) - Dividend	13.926788	10-Apr-2018	INF174K01P16	-
128265	Kotak FMP Series 145 (390 Days) - Growth	13.92670727	10-Apr-2018	INF174K01L51	-
128365	Kotak FMP Series 146 (388 Days) - Direct Growth	13.97907359	10-Apr-2018	INF174K01M35	-
128362	Kotak FMP Series 146 (388 Days) - Dividend	10.991794	06-Apr-2015	-	-
128364	Kotak FMP Series 146 (388 Days) - Growth	13.91344572	10-Apr-2018	INF174K01M19	-
128575	Kotak FMP Series 147 (384 Days) - Direct Growth	13.94105794	12-Apr-2018	INF174K01M76	-
128576	Kotak FMP Series 147 (384 Days) - Dividend	10.9754905	08-Apr-2015	-	-
128574	Kotak FMP Series 147 (384 Days) - Growth	13.81277193	12-Apr-2018	INF174K01M50	-
128579	Kotak FMP Series 148 (388 Days) - Direct Growth	12.80118127	05-Apr-2017	INF174K01N18	-
128580	Kotak FMP Series 148 (388 Days) - Dividend	10.97208832	16-Apr-2015	-	-
128578	Kotak FMP Series 148 (388 Days) - Growth	12.75601298	05-Apr-2017	INF174K01M92	-
128758	Kotak FMP Series 149 (386 Days) - Direct Growth	12.804	06-Apr-2017	INF174K01N59	-
128759	Kotak FMP Series 149 (386 Days) - Dividend	10.95417912	16-Apr-2015	-	-
128756	Kotak FMP Series 149 (386 Days) - Growth	12.74600336	05-Apr-2017	INF174K01N34	-
128753	Kotak FMP Series 150 (1109 Days) - Direct Dividend	13.12745199	06-Apr-2017	INF174K01WK6	-
128755	Kotak FMP Series 150 (1109 Days) - Direct Growth	13.1274521	06-Apr-2017	INF174K01WJ8	-
128752	Kotak FMP Series 150 (1109 Days) - Dividend	13.04040104	06-Apr-2017	INF174K01WI0	-
128754	Kotak FMP Series 150 (1109 Days) - Growth	13.04040104	06-Apr-2017	INF174K01WH2	-
128871	Kotak FMP Series 151 (388 Days) - Direct Growth	12.79384167	05-Apr-2017	INF174K01N91	-
128869	Kotak FMP Series 151 (388 Days) - Dividend	12.7396344	05-Apr-2017	INF174K01N83	-
128868	Kotak FMP Series 151 (388 Days) - Growth	12.73963475	05-Apr-2017	INF174K01N75	-
128905	Kotak FMP Series 153 (790 Days) - Direct Growth	13.16340155	29-May-2017	INF174K01WZ4	-
128902	Kotak FMP Series 153 (790 Days) - Dividend	13.007522	29-May-2017	INF174K01WY7	-
128904	Kotak FMP Series 153 (790 Days) - Growth	13.00752188	29-May-2017	INF174K01WX9	-
128908	Kotak FMP Series 154 (390 Days) - Direct Dividend	11.10164585	23-Apr-2015	-	-
128909	Kotak FMP Series 154 (390 Days) - Direct Growth	12.9698	06-Apr-2017	INF174K01O33	-
128907	Kotak FMP Series 154 (390 Days) - Dividend	12.8355	06-Apr-2017	INF174K01O25	-
128906	Kotak FMP Series 154 (390 Days) - Growth	12.8244	06-Apr-2017	INF174K01O17	-
129037	Kotak FMP Series 156 (370 Days) - Direct Dividend	12.79361175	18-Apr-2017	INF174K01K52	-
129034	Kotak FMP Series 156 (370 Days) - Direct Growth	12.79361109	18-Apr-2017	INF174K01K45	-
129035	Kotak FMP Series 156 (370 Days) - Dividend	12.74601114	18-Apr-2017	INF174K01P08	-
129036	Kotak FMP Series 156 (370 Days) - Growth	12.74601112	18-Apr-2017	INF174K01O90	-
129340	Kotak FMP Series 157 (370 Days) - Direct Growth	12.7898761	24-Apr-2017	INF174K01L02	-
129341	Kotak FMP Series 157 (370 Days) - Dividend	10.92376877	22-Apr-2015	-	-
129339	Kotak FMP Series 157 (370 Days) - Growth	12.7591034	24-Apr-2017	INF174K01K60	-
129354	Kotak FMP Series 158 (370 Days) - Direct Dividend	10.9618352	05-May-2015	-	-
129352	Kotak FMP Series 158 (370 Days) - Direct Growth	12.81478039	02-May-2017	INF174K01L77	-
129353	Kotak FMP Series 158 (370 Days) - Dividend	12.7821113	02-May-2017	INF174K01L69	-
129351	Kotak FMP Series 158 (370 Days) - Growth	12.78211083	02-May-2017	INF174K01L44	-
129408	Kotak FMP Series 159 (370 Days) - Direct Growth	12.79883451	04-May-2017	INF174K01Q72	-
129406	Kotak FMP Series 159 (370 Days) - Dividend	12.7691112	04-May-2017	INF174K01Q64	-
129405	Kotak FMP Series 159 (370 Days) - Growth	12.76911111	04-May-2017	INF174K01Q56	-
129543	Kotak FMP Series 160 (1039 Days) - Direct Dividend	12.817912	20-Mar-2017	INF174K01YC9	-
129541	Kotak FMP Series 160 (1039 Days) - Direct Growth	13.0206481	21-Jun-2017	INF174K01YB1	-
129542	Kotak FMP Series 160 (1039 Days) - Dividend	12.88314796	21-Jun-2017	INF174K01YA3	-
129540	Kotak FMP Series 160 (1039 Days) - Growth	12.88314796	21-Jun-2017	INF174K01XZ2	-
129641	Kotak FMP Series 161 (370 Days) - Direct Dividend	12.700968	22-May-2017	INF174K01R22	-
129639	Kotak FMP Series 161 (370 Days) - Direct Growth	12.70096773	22-May-2017	INF174K01R14	-
129640	Kotak FMP Series 161 (370 Days) - Dividend	12.698666	22-May-2017	INF174K01R06	-
129638	Kotak FMP Series 161 (370 Days) - Growth	12.69866061	22-May-2017	INF174K01Q98	-
129767	Kotak FMP Series 162 (370 Days) - Direct Dividend	10.938333	02-Jun-2015	INF174K01YK2	-
129768	Kotak FMP Series 162 (370 Days) - Direct Growth	12.80531107	01-Jun-2017	INF174K01R55	-
129765	Kotak FMP Series 162 (370 Days) - Dividend	12.73413254	01-Jun-2017	INF174K01R48	-
129766	Kotak FMP Series 162 (370 Days) - Growth	12.73413246	01-Jun-2017	INF174K01R30	-
131097	Kotak FMP Series 163 (1100 Days) - Direct Growth	12.98012475	05-Sep-2017	INF174K01A13	-
131098	Kotak FMP Series 163 (1100 Days) - Dividend	12.9081138	05-Sep-2017	INF174K01A05	-
131096	Kotak FMP Series 163 (1100 Days) - Growth	12.90811405	05-Sep-2017	INF174K01ZZ7	-
133663	Kotak FMP Series 171 (1099 Days) - Direct Growth	12.7191521	07-Feb-2018	INF174K01H08	-
133662	Kotak FMP Series 171 (1099 Days) - Growth	12.6141521	07-Feb-2018	INF174K01G82	-
134179	Kotak FMP Series 172 - Direct Dividend	13.320754	26-Apr-2018	INF174K01I56	-
134176	Kotak FMP Series 172 - Direct Growth	13.31714521	26-Apr-2018	INF174K01I49	-
134178	Kotak FMP Series 172 - Regular Dividend	13.20244224	26-Apr-2018	INF174K01I31	-
134177	Kotak FMP Series 172 - Regular Growth	13.2024393	26-Apr-2018	INF174K01I23	-
134841	Kotak FMP Series 175 (1100 Days) - Direct Growth	12.75507899	26-Jun-2018	INF174K01R97	-
134839	Kotak FMP Series 175 (1100 Days) - Regular Dividend	12.74498877	26-Jun-2018	INF174K01R89	-
134838	Kotak FMP Series 175 (1100 Days) - Regular Growth	12.74497585	26-Jun-2018	INF174K01R71	-
135048	Kotak FMP Series 176 - Direct Plan - Growth	12.74521102	19-Jul-2018	INF174K01S96	-
135050	Kotak FMP Series 176 - Regular Plan - Dividend	12.65420885	19-Jul-2018	INF174K01S88	-
135047	Kotak FMP Series 176 - Regular Plan - Growth	12.65420847	19-Jul-2018	INF174K01S70	-
135237	Kotak FMP Series 178 - Direct Growth	12.7289622	23-Aug-2018	INF174K01U01	-
135236	Kotak FMP Series 178 - Regular Dividend	12.65628768	23-Aug-2018	INF174K01T95	-
135239	Kotak FMP Series 178 - Regular Growth	12.65628705	23-Aug-2018	INF174K01T87	-
135374	Kotak FMP Series 179 - Direct Dividend	10.00000033	26-Sep-2018	INF174K01U92	-
135375	Kotak FMP Series 179 - Direct Growth	12.67559415	26-Sep-2018	INF174K01U84	-
135373	Kotak FMP Series 179 - Regular Dividend	10.00000003	26-Sep-2018	INF174K01U76	-
135372	Kotak FMP Series 179 - Regular Growth	12.60614788	26-Sep-2018	INF174K01U68	-
135485	Kotak FMP Series 180 (1099 Days) - Direct Growth	12.62908974	15-Oct-2018	INF174K01Y31	-
135484	Kotak FMP Series 180 (1099 Days) - Regular Dividend	10.00001292	15-Oct-2018	INF174K01Y23	-
135488	Kotak FMP Series 180 (1099 Days) - Regular Growth	12.56152759	15-Oct-2018	INF174K01Y15	-
135608	Kotak FMP Series 181 - Direct Dividend	10.0000	04-Apr-2019	INF174K01Z55	-
135609	Kotak FMP Series 181 - Direct Growth	12.9575	04-Apr-2019	INF174K01Z48	-
135611	Kotak FMP Series 181 - Regular Dividend	10.0000	04-Apr-2019	INF174K01Z63	-
135610	Kotak FMP Series 181 - Regular Growth	12.867	04-Apr-2019	INF174K01Z30	-
135758	Kotak FMP Series 182 - Direct Dividend	10.000022	03-Dec-2018	INF174K015A5	-
135757	Kotak FMP Series 182 - Direct Growth	12.60854245	03-Dec-2018	INF174K014A8	-
135756	Kotak FMP Series 182 - Regular Dividend	10.00000067	03-Dec-2018	INF174K013A0	-
135755	Kotak FMP Series 182 - Regular Growth	12.51956111	03-Dec-2018	INF174K012A2	-
136083	Kotak FMP Series 185 - Direct Growth	12.8591	09-Apr-2019	INF174K010C2	-
136082	Kotak FMP Series 185 - Regular Dividend	10	09-Apr-2019	INF174K019B5	-
136084	Kotak FMP Series 185 - Regular Growth	12.7644	09-Apr-2019	INF174K018B7	-
136135	Kotak FMP Series 186 - Direct Growth	13.5408	25-Apr-2019	INF174KA1DW0	-
136133	Kotak FMP Series 186 - Regular Dividend	13.5142432	23-Apr-2019	INF174KA1DV2	-
136134	Kotak FMP Series 186 - Regular Growth	13.5184	25-Apr-2019	INF174KA1DU4	-
136365	Kotak FMp Series 190 - Direct - Dividend Payout	12.83786031	17-Apr-2019	INF174K015E7	-
136362	Kotak FMP Series 190 - Direct - Growth	12.83786022	17-Apr-2019	INF174K014E0	-
136364	Kotak FMP Series 190 - Regular - Dividend Payout	10.0000026	17-Apr-2019	INF174K013E2	-
136363	Kotak FMP Series 190 - Regular - Growth	12.7482555	17-Apr-2019	INF174K012E4	-
139078	Kotak FMP Series 191 - Direct - Growth	12.69637755	22-Apr-2019	INF174K018E1	-
139079	Kotak FMP Series 191 - Regular - Dividend Payout	10.000014	22-Apr-2019	INF174K017E3	-
139080	Kotak FMP Series 191 - Regular - Growth	12.62255773	22-Apr-2019	INF174K016E5	-
139083	Kotak FMP Series 192 - Direct - Growth	12.6723	04-Apr-2019	INF174K012F1	-
139081	Kotak FMP Series 192 - Regular - Dividend Payout	10.0000	04-Apr-2019	INF174K011F3	-
139084	Kotak FMP Series 192 - Regular - Growth	12.5986	04-Apr-2019	INF174K010F5	-
139271	Kotak FMP Series 193 - Direct - Growth	12.2610436	02-May-2019	INF174K016F2	-
139272	Kotak FMP Series 193 - Regular - Dividend Payout	11.29704707	02-May-2019	INF174K015F4	-
139269	Kotak FMP Series 193 - Regular - Growth	12.12913505	02-May-2019	INF174K014F7	-
139332	Kotak FMP Series 194 - Direct - Growth	11.78329288	15-May-2019	INF174K010G3	-
139331	Kotak FMP Series 194 - Regular - Dividend Payout	11.32342082	15-May-2019	INF174K019F6	-
139333	Kotak FMP Series 194 - Regular- Growth	11.67936116	15-May-2019	INF174K018F8	-
139578	Kotak FMP Series 196 - Direct - Growth	12.48885213	29-Jul-2019	INF174K015H0	-
139579	Kotak FMP Series 196 - Regular - Dividend Payout	10.00000641	29-Jul-2019	INF174K014H3	-
139580	Kotak FMP Series 196 - Regular - Growth	12.42780569	29-Jul-2019	INF174K013H5	-
140632	Kotak FMP Series 199 - Direct Plan - Growth Option	12.42189729	06-Apr-2020	INF174K018K8	-
140631	Kotak FMP Series 199 - Regular Plan - Dividend Payout Option	12.31038055	06-Apr-2020	INF174K017K0	-
140634	Kotak FMP Series 199 - Regular Plan - Growth Option	12.31038068	06-Apr-2020	INF174K016K2	-
140911	Kotak FMP Series 200-Direct Plan-Dividend Payout Option	12.46957982	11-May-2020	INF174K014M3	-
140912	Kotak FMP Series 200-Direct Plan-Growth Option	12.46958857	11-May-2020	INF174K013M5	-
140909	Kotak FMP Series 200-Regular Plan-Dividend Payout	12.3123377	11-May-2020	INF174K012M7	-
140910	Kotak FMP Series 200-Regular Plan-Growth Option	12.31234551	11-May-2020	INF174K011M9	-
141047	Kotak FMP Series 202-Direct Plan-Growth Option	12.42571187	14-May-2020	INF174K011N7	-
141046	Kotak FMP Series 202-DirectPLan-Dividend Payout Option	12.42569613	14-May-2020	INF174K012N5	-
141048	Kotak FMP Series 202-Regular Plan-Dividend Payout Option	12.301102	14-May-2020	INF174K010N9	-
141049	Kotak FMP Series 202-Regular Plan-Growth Option	12.30124559	14-May-2020	INF174K019M2	-
141283	Kotak FMP Series 203 - Direct Plan - Growth Option	12.31849	07-May-2020	INF174K019N0	-
141282	Kotak FMP Series 203 - Regular Plan - Dividend Payout Option	12.18924162	07-May-2020	INF174K018N2	-
141281	Kotak FMP Series 203-Direct Plan-Dividend Payout Option	12.3184774	07-May-2020	INF174K010O7	-
141284	Kotak FMP Series 203-Regular Plan-Growth option	12.18923917	07-May-2020	INF174K017N4	-
141368	Kotak FMP Series 204-Direct Plan-Dividend Payout Option	12.41225314	06-Jul-2020	INF174K017O2	-
141367	Kotak FMP Series 204-Direct Plan-Growth Option	12.41235067	06-Jul-2020	INF174K016O4	-
141365	Kotak FMP Series 204-Regular Plan-Dividend Payout Option	12.35582924	06-Jul-2020	INF174K015O6	-
141366	Kotak FMP Series 204-Regular Plan-Growth Option	12.35582851	06-Jul-2020	INF174K014O9	-
141836	Kotak FMP Series 210 - Direct Plan - Dividend Option	12.29096602	22-Oct-2020	INF174K012Q8	-
141837	Kotak FMP Series 210-Direct Plan-Growth Option	12.29096233	22-Oct-2020	INF174K011Q0	-
141835	Kotak FMP Series 210-Regular plan-Dividend Option	12.1964524	22-Oct-2020	INF174K010Q2	-
141838	Kotak FMP Series 210-Regular Plan-Growth option	12.196452	22-Oct-2020	INF174K019P5	-
141886	Kotak FMP Series 211-Direct Plan-Dividend option	12.24991006	22-Oct-2020	INF174K016Q9	-
141885	Kotak FMP Series 211-Direct Plan-Growth Option	12.2499135	22-Oct-2020	INF174K015Q1	-
141883	Kotak FMP Series 211-Regular Plan -Growth option	12.15334211	22-Oct-2020	INF174K013Q6	-
141884	Kotak FMP Series 211-Regular Plan-Dividend Option	12.15334053	22-Oct-2020	INF174K014Q4	-
141937	Kotak FMP Series 212-Direct plan-Growth option	12.67795851	02-May-2021	INF174K019Q3	-
141936	Kotak FMP Series 212-Regular Plan - Payout of Income Distribution cum capital withdrawal option	12.54734151	02-May-2021	INF174K018Q5	-
141935	Kotak FMP Series 212-Regular Plan-Growth Option	12.54734186	02-May-2021	INF174K017Q7	-
141938	Kotka FMP Series 212-Direct plan -Payout of Income Distribution cum capital withdrawal option	12.67795288	02-May-2021	INF174K010R0	-
142077	Kotak FMP Series 213-Direct Plan - Payout of Income Distribution cum capital withdrawal option	12.68288571	28-Apr-2021	INF174K014R2	-
142078	Kotak FMP Series 213-Direct Plan-Growth Option	12.68284782	28-Apr-2021	INF174K013R4	-
142076	Kotak FMP Series 213-Regular Plan - Payout of Income Distribution cum capital withdrawal option	12.55527623	28-Apr-2021	INF174K012R6	-
142075	Kotak FMP Series 213-Regular Plan-Growth Option	12.5552762	28-Apr-2021	INF174K011R8	-
142243	Kotak FMP Series 214-Direct Plan-Growth Option	12.74466728	03-Jun-2021	INF174K017R5	-
142244	Kotak FMP Series 214-Direct Plan-Payout of Income Distribution cum capital withdrawal option	12.7447792	03-Jun-2021	INF174K018R3	-
142242	Kotak FMP Series 214-Regular Plan-Payout of Income Distribution cum capital withdrawal option	12.60047267	03-Jun-2021	INF174K016R7	-
142241	Kotak FMP Series 214-RegularPlan-Growth Option	12.60047327	03-Jun-2021	INF174K015R9	-
142313	Kotak FMP Series 215-Direct Plan-Growth Option	12.79483364	17-Jun-2021	INF174K011S6	-
142312	Kotak FMP Series 215-Direct Plan-Payout of Income Distribution cum capital withdrawal option	12.7949605	17-Jun-2021	INF174K012S4	-
142315	Kotak FMP Series 215-Regular Plan - Payout of Income Distribution cum capital withdrawal option	12.73132	17-Jun-2021	INF174K010S8	-
142314	Kotka FMP Series 215-Regular Plan-Growth Option	12.73131945	17-Jun-2021	INF174K019R1	-
142403	Kotak FMP Series 216 - Direct Plan-Payout of Income Distribution cum capital withdrawal Option	12.876422	06-Jul-2021	INF174K016S5	-
142404	Kotak FMP Series 216-Direct Plan-Growth Option	12.87626106	06-Jul-2021	INF174K015S7	-
142405	Kotak FMP Series 216-Regular Plan- Payout of Income Distribution cum capital withdrawal Option	12.80911307	06-Jul-2021	INF174K014S0	-
142406	Kotak FMP Series 216-Regular Plan-Growth Option	12.80896244	06-Jul-2021	INF174K013S2	-
142530	Kotak FMP Series 217-Direct Plan-Growth Option	12.86043238	15-Jul-2021	INF174K018T9	-
142527	Kotak FMP Series 217-Direct Plan-Payout of Income Distribution cum capital withdrawal Option	12.863454	15-Jul-2021	INF174K017T1	-
142529	Kotak FMP Series 217-Regular Plan-Growth Option	12.79734984	15-Jul-2021	INF174K015T5	-
142528	Kotak FMP Series 217-Regular Plan-Payout of Income Distribution cum capital withdrawal Option	12.79734525	15-Jul-2021	INF174K016T3	-
142650	Kotak FMP Series 218-Direct Plan-Dividend Option	10.2001709	05-Jun-2018	INF174K012U0	-
142649	Kotak FMP Series 218-Direct Plan-Growth option	10.20017091	05-Jun-2018	INF174K011U2	-
142648	Kotak FMP Series 218-Regular Plan-Dividend Option	10.19497438	05-Jun-2018	INF174K010U4	-
142651	Kotak FMP Series 218-Regular Plan-Growth Option	10.19497438	05-Jun-2018	INF174K019T7	-
142768	Kotak FMP Series 219-Direct Plan-Payout of Income Distribution cum capital withdrawal Option	12.63628468	26-May-2021	INF174K016U1	-
142767	Kotak FMP Series 219-Regular Plan-Growth Option	12.5373055	26-May-2021	INF174K013U8	-
142765	Kotak FMP Series 219-Regular Plan-Payout of Income Distribution cum capital withdrawal Option	12.53731182	26-May-2021	INF174K014U6	-
142766	Kotka FMP Series 219-Direct Plan-Growth Option	12.63632646	26-May-2021	INF174K015U3	-
142857	Kotak FMP Series 220-Direct Plan-Growth Option	12.82535387	19-May-2021	INF174K019U5	-
142859	Kotak FMP Series 220-Direct Plan-Payout of Income Distribution cum capital withdrawal Option	12.8255464	19-May-2021	INF174K010V2	-
142858	Kotak FMP Series 220-Regular Plan-Growth Option	12.73113892	19-May-2021	INF174K017U9	-
142860	Kotak FMP Series 220-Regular Plan-Payout of Income Distribution cum capital withdrawal Option	12.73113049	19-May-2021	INF174K018U7	-
143024	Kotak FMP Series 221-Direct plan-Growth Option	12.53119294	06-May-2021	INF174K017V7	-
143023	Kotak FMP Series 221-Regular Plan-Growth Option	12.43591539	06-May-2021	INF174K012W6	-
143022	Kotak FMP Series 221-Regular Plan-Payout of Income Distribution cum capital withdrawal Option	12.43592375	06-May-2021	INF174K016V9	-
143029	Kotak FMP Series 223-Direct Plan-Growth Option	12.77917038	27-May-2021	INF174K011W8	-
143032	Kotak FMP Series 223-Direct Plan-Payout of Income Distribution cum capital withdrawal Option	12.77917039	27-May-2021	INF174K015V1	-
143031	Kotak FMP Series 223-Regular Plan-Growth option	12.64509652	27-May-2021	INF174K019V3	-
143030	Kotak FMP Series 223-Regular Plan-Payout of Income Distribution cum capital withdrawal Option	12.6450827	27-May-2021	INF174K010W0	-
143060	Kotak FMP Series 224 - Regular Plan- Payout of Income Distribution cum capital withdrawal Option	12.47440668	20-May-2021	INF174K014W2	-
143061	Kotak FMP Series 224-Direct Plan-Growth Option	12.57066655	20-May-2021	INF174K015W9	-
143059	Kotak FMP Series 224-Regular Plan-Growth Option	12.47439853	20-May-2021	INF174K013W4	-
143183	Kotak FMP Series 225-Direct Plan-Growth Option	12.46310596	18-May-2021	INF174K019W1	-
143180	Kotak FMP Series 225-Direct Plan-Payout of Income Distribution cum capital withdrawal Option	12.46328857	18-May-2021	INF174K010X8	-
143181	Kotak FMP Series 225-Regular Plan -Growth Option	12.36985067	18-May-2021	INF174K017W5	-
143182	Kotak FMP Series 225-Regular Plan-Payout of Income Distribution cum capital withdrawal Option	12.36985	18-May-2021	INF174K018W3	-
143343	Kotak FMP Series 226 - Direct Plan- Growth Option	13.74506401	25-May-2022	INF174K017X3	-
143345	KOtak FMP Series 226 - Direct Plan- Payout of Income Distribution cum capital withdrawal Option	13.74502878	25-May-2022	INF174K018X1	-
143344	Kotak FMP Series 226 - Regular Plan - Payout of Income Distribution cum capital withdrawal Option	13.64107217	25-May-2022	INF174K016X5	-
143342	Kotak FMP Series 226 - Regular Plan- Growth Option	13.64107272	25-May-2022	INF174K015X7	-
143479	Kotak FMP Series 227 - Direct Plan - Growth Option.	10.21444515	27-Aug-2018	INF174K011Y4	-
143477	Kotak FMP Series 227 - Regular Plan -Growth Option.	10.20907352	27-Aug-2018	INF174K019X9	-
143478	Kotak FMP Series 227 - Regular Plan- Dividend Option.	10.20907352	27-Aug-2018	INF174K010Y6	-
143480	Kotak FMP Series 227- Direct Plan - Dividend Option.	10.21444515	27-Aug-2018	INF174K012Y2	-
143622	Kotak FMP Series 228 - Regular Plan - Growth Option	12.70956588	19-Jul-2021	INF174K013Y0	-
143624	Kotak FMP Series 228- Regular Plan  -Payout of Income Distribution cum capital withdrawal Option	12.70956421	19-Jul-2021	INF174K014Y8	-
143623	Kotak FMP Series 228-Direct Plan - Growth Option	12.78522894	19-Jul-2021	INF174K015Y5	-
143628	Kotak FMP Series 229 - Direct Plan - Dividend Option	10.20746304	10-Sep-2018	INF174K010Z3	-
143625	Kotak FMP Series 229 - Direct Plan - Growth Option	10.20746304	10-Sep-2018	INF174K019Y7	-
143626	Kotak FMP Series 229 - Regular Plan - Dividend Option	10.20209509	10-Sep-2018	INF174K018Y9	-
143627	Kotak FMP Series 229- Regular Plan  -Growth Option	10.20209509	10-Sep-2018	INF174K017Y1	-
143848	Kotak FMP Series 230-Direct Plan-Growth Option	12.76020815	28-Jul-2021	INF174K013Z7	-
143849	Kotak FMP Series 230-Direct Plan-Payout of Income Distribution cum capital withdrawal Option	12.76019487	28-Jul-2021	INF174K014Z5	-
143850	Kotak FMP Series 230-Regular Plan-Growth Option	12.66520507	28-Jul-2021	INF174K011Z1	-
143993	Kotak FMP Series 232- Regular Plan- Growth Option	12.68978959	05-Aug-2021	INF174K019Z4	-
143994	Kotak FMP Series 232-Direct Plan-Growth Option	12.80015194	05-Aug-2021	INF174KA1020	-
143995	Kotak FMP Series 232-Regular Plan-Payout of Income Distribution cum capital withdrawal Option	12.6897919	05-Aug-2021	INF174KA1012	-
144063	Kotak FMP Series 233 - Direct Plan - Growth Option	12.68434581	11-Aug-2021	INF174KA1061	-
144064	Kotak FMP Series 233 - Direct Plan - Payout of Income Distribution cum capital withdrawal Option	12.686633	11-Aug-2021	INF174KA1079	-
144061	Kotak FMP Series 233 - Regular Plan - Growth Option	12.57059862	11-Aug-2021	INF174KA1046	-
144279	Kotak FMP Series 234 - Direct Plan - Growth Option	13.00887157	20-Sep-2021	INF174KA1103	-
144281	Kotak FMP Series 234 - Regular Plan - Growth Option	12.91098148	20-Sep-2021	INF174KA1087	-
144282	Kotak FMP Series 234 -Regular Plan-Payout of Income Distribution cum capital withdrawal Option	12.91102524	20-Sep-2021	INF174KA1095	-
144283	Kotak FMP Series 235 - Direct Plan - Growth option	12.73441896	26-Aug-2021	INF174KA1145	-
144284	Kotak FMP Series 235 - Regular Plan - Growth Option	12.64048763	26-Aug-2021	INF174KA1129	-
144286	Kotak FMP Series 235 - Regular Plan - Payout of Income Distribution cum capital withdrawal Option	12.64101	26-Aug-2021	INF174KA1137	-
144459	Kotak FMP Series 237 - Direct Plan-Growth Option	12.83951567	25-Oct-2021	INF174KA1285	-
144457	Kotak FMP Series 237 - Regular Plan -Payout of Income Distribution cum capital withdrawal Option	12.742445	25-Oct-2021	INF174KA1277	-
144460	Kotak FMP Series 237- Regular Plan -Growth Option	12.74127942	25-Oct-2021	INF174KA1269	-
144589	Kotak FMP Series 239 - Direct Plan - Growth option	13.56295213	11-Apr-2022	INF174KA1368	-
144590	Kotak FMP Series 239 - Direct Plan - Payout of Income Distribution cum capital withdrawal Option	13.5631175	11-Apr-2022	INF174KA1376	-
144588	Kotak FMP Series 239 - Regular plan -Growth option	13.52129461	11-Apr-2022	INF174KA1343	-
144591	Kotak FMP Series 239 - Regular plan- Payout of Income Distribution cum capital withdrawal Option	13.521266	11-Apr-2022	INF174KA1350	-
144614	Kotak FMP Series 240 - Direct Plan - Growth Option	12.79040526	13-Oct-2021	INF174KA1400	-
144615	Kotak FMP Series 240 - Regular Plan - Growth option	12.69496527	13-Oct-2021	INF174KA1384	-
144612	Kotak FMP Series 240-Regular Plan - Payout of Income Distribution cum capital withdrawal Option	12.69409067	13-Oct-2021	INF174KA1392	-
144671	Kotak FMP Series 242 - Direct Plan  -Growth Option	12.77057107	18-Oct-2021	INF174KA1483	-
144672	Kotak FMP Series 242 - Direct Plan - Payout of Income Distribution cum capital withdrawal Option	12.7704892	18-Oct-2021	INF174KA1491	-
144669	Kotak FMP Series 242 - Regular Growth	12.67623406	18-Oct-2021	INF174KA1467	-
144670	Kotak FMP Series 242 -Regular Plan -Payout of Income Distribution cum capital withdrawal Option	12.67622737	18-Oct-2021	INF174KA1475	-
144849	Kotak FMP Series 243 - Regular Plan -Payout of Income Distribution cum capital withdrawal Option	13.30003773	11-Apr-2022	INF174KA1558	-
